web-scraper-order,web-scraper-start-url,pagination,detail
"1655803644-674","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月22日无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院2例"
"1655803644-381","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月12日，无新增本地新冠肺炎确诊病例 新增境外输入5例   治愈出院2例"
"1655803644-1034","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海公布2月12日（0-24时）确诊病例涉及区域和场所情况"
"1655803644-58","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月24日，新增本土新冠肺炎确诊病例44例 新增本土无症状感染者343例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者3例"
"1655803644-229","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月8日，无新增本土新冠肺炎确诊病例 新增境外输入30例  治愈出院9例"
"1655803644-408","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月17日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院10例"
"1655803644-684","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月12日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院4例"
"1655803644-377","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月16日，无新增本地新冠肺炎确诊病例 新增境外输入7例   治愈出院2例"
"1655803644-225","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月12日，无新增本土新冠肺炎确诊病例 新增境外输入31例  治愈出院18例"
"1655803644-1000","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有3例确诊病例3月1日出院"
"1655803644-1007","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有7例确诊病例2月25日出院"
"1655803644-77","https://wsjkw.sh.gov.cn/yqtb/index.html","","5月13日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-934","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月8日无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院11例"
"1655803644-4","https://wsjkw.sh.gov.cn/yqtb/index.html","","6月19日（0-24时）本市各区确诊病例、无症状感染者居住地和当前全市风险地区信息"
"1655803644-515","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月30日，无新增本地新冠肺炎确诊病例 无新增境外输入病例 治愈出院1例"
"1655803644-539","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月5日，无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院4例"
"1655803644-203","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年2月2日，无新增本土新冠肺炎确诊病例 新增境外输入9例  治愈出院11例"
"1655803644-977","https://wsjkw.sh.gov.cn/yqtb/index.html","","今天0-12时，上海无新增新型冠状病毒肺炎确诊病例"
"1655803644-498","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月17日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院4例"
"1655803644-788","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月8日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院1例"
"1655803644-570","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月31日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院4例"
"1655803644-900","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月26日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院10例"
"1655803644-927","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有8例确诊病例今日出院，共计446例治愈出院"
"1655803644-680","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月16日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院1例"
"1655803644-394","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月31日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院9例"
"1655803644-79","https://wsjkw.sh.gov.cn/yqtb/index.html","","【最新】5月12日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-432","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月22日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例"
"1655803644-555","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月16日，无新增本地新冠肺炎确诊病例 无新增境外输入病例 治愈出院8例"
"1655803644-1021","https://wsjkw.sh.gov.cn/yqtb/index.html","","又有21例痊愈出院！上海目前的确诊病例中已近一半出院"
"1655803644-409","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月16日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院5例"
"1655803644-1060","https://wsjkw.sh.gov.cn/yqtb/index.html","","快讯！上海今天又有3例确诊病例痊愈出院，目前共有15例出院"
"1655803644-350","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月7日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院2例"
"1655803644-1004","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海公布2月26日（0-24时） 确诊病例涉及区域和场所情况"
"1655803644-129","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月17日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-912","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月19日无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院5例"
"1655803644-595","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月8日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院4例"
"1655803644-998","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增1例新型冠状病毒肺炎确诊病例"
"1655803644-396","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月29日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院3例"
"1655803644-1015","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海公布2月20日（0-24时） 确诊病例涉及区域和场所情况"
"1655803644-416","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月9日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例"
"1655803644-821","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月11日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院1例"
"1655803644-186","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年3月20日，新增本土新冠肺炎确诊病例24例 新增本土无症状感染者734例 新增境外输入性新冠肺炎确诊病例17例 新增境外输入性无症状感染者2例 治愈出院44例  解除医学观察无症状感染者53例"
"1655803644-675","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月21日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院5例"
"1655803644-53","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月27日，新增本土新冠肺炎确诊病例39例 新增本土无症状感染者131例 无新增境外输入性新冠肺炎确诊病例 无新增境外输入性无症状感染者"
"1655803644-322","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月9日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院12例"
"1655803644-621","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月13日无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院4例"
"1655803644-660","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月5日无新增本地新冠肺炎确诊病例 新增境外输入15例  治愈出院5例"
"1655803644-254","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月15日，无新增本土新冠肺炎确诊病例 新增境外输入2例  治愈出院2例"
"1655803644-122","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月21日，新增本土新冠肺炎确诊病例1931例 新增本土无症状感染者15698例 无新增境外输入性新冠肺炎确诊病例 无新增境外输入性无症状感染者"
"1655803644-773","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月20日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例"
"1655803644-368","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月22日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院2例"
"1655803644-546","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月26日，无新增本地新冠肺炎确诊病例 新增境外输入性确诊病例1例   治愈出院7例"
"1655803644-430","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月24日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院3例"
"1655803644-250","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月19日，无新增本土新冠肺炎确诊病例 新增境外输入16例  治愈出院5例"
"1655803644-622","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月12日无新增本地新冠肺炎确诊病例 新增境外输入10例  治愈出院3例"
"1655803644-232","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月5日，无新增本土新冠肺炎确诊病例 新增境外输入20例  治愈出院14例"
"1655803644-74","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月15日，新增本土新冠肺炎确诊病例69例 新增本土无症状感染者869例 新增境外输入性新冠肺炎确诊病例1例 无新增境外输入性无症状感染者"
"1655803644-762","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月28日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例"
"1655803644-316","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月15日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院4例"
"1655803644-695","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月1日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例"
"1655803644-253","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年12月16日，无新增本土新冠肺炎确诊病例 新增境外输入3例"
"1655803644-389","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月4日，无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院3例"
"1655803644-128","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月18日上海新增本土新冠肺炎确诊病例3084例（含既往无症状感染者转为确诊病例974例），本土无症状感染者17332例，实际新增本土阳性感染者19442例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者2例"
"1655803644-525","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月19日，无新增本地新冠肺炎确诊病例 无新增境外输入病例"
"1655803644-83","https://wsjkw.sh.gov.cn/yqtb/index.html","","5月10日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-832","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月4日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例"
"1655803644-419","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月6日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院1例"
"1655803644-921","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有17例确诊病例今日出院，共计485例治愈出院"
"1655803644-979","https://wsjkw.sh.gov.cn/yqtb/index.html","","今天0-12时，上海新增2例 境外输入型新型冠状病毒肺炎确诊病例"
"1655803644-884","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计620例治愈出院"
"1655803644-1069","https://wsjkw.sh.gov.cn/yqtb/index.html","","快讯！上海今天又有1例确诊病例痊愈出院，目前共有5例出院"
"1655803644-60","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月23日，新增本土新冠肺炎确诊病例58例 新增本土无症状感染者422例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者1例"
"1655803644-1056","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增3例新型冠状病毒感染的肺炎确诊病例"
"1655803644-714","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月12日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院3例"
"1655803644-993","https://wsjkw.sh.gov.cn/yqtb/index.html","","今天0-12时，上海新增1例境外输入型新型冠状病毒肺炎确诊病例"
"1655803644-664","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月1日无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院11例"
"1655803644-1073","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海首例新型冠状病毒感染的肺炎确诊病例治愈出院"
"1655803644-692","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月4日无新增本地新冠肺炎确诊病例 新增境外输入10例  治愈出院2例"
"1655803644-699","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月27日无新增本地新冠肺炎确诊病例 新增境外输入10例  治愈出院2例"
"1655803644-332","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月27日，无新增本地新冠肺炎确诊病例 无新增境外输入病例  治愈出院7例"
"1655803644-344","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月13日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院7例"
"1655803644-155","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月4日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-508","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月7日，无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院2例"
"1655803644-1024","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海痊愈出院的新冠肺炎确诊病例增至140例"
"1655803644-233","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月4日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者4例 解除医学观察无症状感染者1例 新增境外输入确诊病例17例 治愈出院9例"
"1655803644-351","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月6日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院9例"
"1655803644-806","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月24日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院1例"
"1655803644-365","https://wsjkw.sh.gov.cn/yqtb/index.html","","本市筛查8月24日确诊的2例病例相关人员7904人，核酸检测结果均为阴性"
"1655803644-1042","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有4例确诊病例2月11日出院"
"1655803644-519","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月26日无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院3例"
"1655803644-38","https://wsjkw.sh.gov.cn/yqtb/index.html","","6月3日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-202","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年2月3日，无新增本土新冠肺炎确诊病例 新增境外输入7例  治愈出院10例 解除医学观察无症状感染者1例"
"1655803644-556","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月15日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院12例"
"1655803644-560","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月10日，无新增本地新冠肺炎确诊病例 无新增境外输入病例  治愈出院7例"
"1655803644-152","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月6日，新增本土新冠肺炎确诊病例322例 新增本土无症状感染者19660例 新增境外输入性新冠肺炎确诊病例7例 新增境外输入性无症状感染者1例 治愈出院47例"
"1655803644-573","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月28日，无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院5例"
"1655803644-709","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月17日无新增本地新冠肺炎确诊病例 新增境外输入12例"
"1655803644-898","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月27日无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院13例"
"1655803644-932","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月9日无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院5例"
"1655803644-228","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月9日，无新增本土新冠肺炎确诊病例 新增境外输入26例  治愈出院10例"
"1655803644-765","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计718例治愈出院"
"1655803644-792","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月6日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例"
"1655803644-1067","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增7例新型冠状病毒感染的肺炎确诊病例"
"1655803644-724","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月2日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院7例"
"1655803644-758","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月1日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例"
"1655803644-728","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月29日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院3例"
"1655803644-952","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海昨日无新增本地新冠肺炎确诊病例，新增境外输入6例"
"1655803644-876","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计627例治愈出院"
"1655803644-289","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月12日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例"
"1655803644-585","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月18日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院4例"
"1655803644-1050","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增5例新型冠状病毒感染的肺炎确诊病例"
"1655803644-384","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月9日，无新增本地新冠肺炎确诊病例 新增境外输入9例   治愈出院6例"
"1655803644-426","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月29日,无新增本地新冠肺炎确诊病例 无新增境外输入病例"
"1655803644-954","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海3月27日无新增本地新冠肺炎确诊病例 新增境外输入17例  治愈出院3例"
"1655803644-1068","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海今天又有4例确诊病例痊愈出院，目前共有9例出院"
"1655803644-568","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月2日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院4例"
"1655803644-764","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月27日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例"
"1655803644-373","https://wsjkw.sh.gov.cn/yqtb/index.html","","权威发布！本市公布8月18日确诊本土病例溯源情况"
"1655803644-896","https://wsjkw.sh.gov.cn/yqtb/index.html","","关于公开征求《食品安全地方标准预包装冷藏膳食》等2项食品安全地方标准意见的函（已结束）"
"1655803644-490","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月25日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院3例"
"1655803644-192","https://wsjkw.sh.gov.cn/yqtb/index.html","","“随申办”上线“居家健康监测证明”服务，部分区已可使用"
"1655803644-600","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月3日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院5例"
"1655803644-90","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月7日，新增本土新冠肺炎确诊病例215例 新增本土无症状感染者3760例 新增境外输入性新冠肺炎确诊病例2例 无新增境外输入性无症状感染者"
"1655803644-908","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有2例确诊病例今日出院，共计532例治愈出院"
"1655803644-551","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月20日，无新增本地新冠肺炎确诊病例 新增境外输入病例3例 治愈出院3例"
"1655803644-85","https://wsjkw.sh.gov.cn/yqtb/index.html","","5月9日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-999","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有2例确诊病例3月2日出院"
"1655803644-505","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月10日，无新增本地新冠肺炎确诊病例 新增境外输入2例，治愈出院5例"
"1655803644-541","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月3日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院4例"
"1655803644-165","https://wsjkw.sh.gov.cn/yqtb/index.html","","3月30日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-127","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月18日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-772","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月21日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例"
"1655803644-306","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月24日，无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院4例"
"1655803644-333","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月26日，无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院7例"
"1655803644-843","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月27日无新增本地新冠肺炎确诊病例 新增境外输入1例   治愈出院2例"
"1655803644-583","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月20日，无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院1例"
"1655803644-841","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有2例确诊病例5月29日出院"
"1655803644-154","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年4月5日，新增本土新冠肺炎确诊病例311例 新增本土无症状感染者16766例 新增境外输入性新冠肺炎确诊病例4例 新增境外输入性无症状感染者1例 治愈出院41例"
"1655803644-669","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月27日无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院2例"
"1655803644-874","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月11日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-707","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月19日无新增本地新冠肺炎确诊病例 新增境外输入4例   治愈出院6例"
"1655803644-642","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月22日新增2例本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例"
"1655803644-700","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月26日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例"
"1655803644-824","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月9日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院1例"
"1655803644-398","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月27日，无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例"
"1655803644-197","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年3月12日，新增本土新冠肺炎确诊病例1例 新增本土无症状感染者64例 新增境外输入性新冠肺炎确诊病例13例 新增境外输入性无症状感染者1例 治愈出院26例  解除医学观察无症状感染者11例"
"1655803644-983","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例3月12日出院"
"1655803644-1029","https://wsjkw.sh.gov.cn/yqtb/index.html","","市卫健委公布2月14日新增7名武汉来沪确诊病例情况"
"1655803644-679","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月17日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院6例"
"1655803644-502","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月13日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院1例"
"1655803644-437","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月17日，无新增本地新冠肺炎确诊病例 新增境外输入3例"
"1655803644-789","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计689例治愈出院"
"1655803644-107","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月28日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-790","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月7日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院3例"
"1655803644-234","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月3日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者2例 解除医学观察无症状感染者1例 新增境外输入确诊病例29例 治愈出院8例"
"1655803644-1","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年6月20日，新增本土新冠肺炎确诊病例6例 新增本土无症状感染者3例 新增境外输入性新冠肺炎确诊病例9例 新增境外输入性无症状感染者6例"
"1655803644-489","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月26日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院3例"
"1655803644-743","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月14日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例"
"1655803644-499","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月16日，无新增本地新冠肺炎确诊病例 新增境外输入3例"
"1655803644-40","https://wsjkw.sh.gov.cn/yqtb/index.html","","6月2日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-349","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月8日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例"
"1655803644-358","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月30日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例"
"1655803644-545","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月27日，无新增本地新冠肺炎确诊病例 无新增境外输入性确诊病例   治愈出院4例"
"1655803644-1031","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增8例新型冠状病毒肺炎确诊病例"
"1655803644-329","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月2日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院5例"
"1655803644-12","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年6月16日，新增本土新冠肺炎确诊病例2例 新增本土无症状感染者2例 新增境外输入性新冠肺炎确诊病例3例 新增境外输入性无症状感染者2例"
"1655803644-882","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月6日无新增本地新冠肺炎确诊病例 新增境外输入1例"
"1655803644-801","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月29日 新增境外输入新冠肺炎确诊病例3例及关联病例1例"
"1655803644-540","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月4日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例"
"1655803644-794","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月4日无新增本地新冠肺炎确诊病例 新增境外输入1例"
"1655803644-323","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月8日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例"
"1655803644-520","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月25日，无新增本地新冠肺炎确诊病例 新增境外输入7例 治愈出院4例"
"1655803644-287","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月14日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院3例"
"1655803644-818","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月15日无新增本地新冠肺炎确诊病例 新增境外输入3例"
"1655803644-778","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有5例确诊病例今日出院，共计699例治愈出院"
"1655803644-371","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月20日，新增本地新冠肺炎确诊病例2例 新增境外输入2例   治愈出院6例"
